Comment,Sentiment
thumbs up if youre wearing socks ,neutral
“i’m getting married” top 10 anime betrayals,negative
it still amazes me how adult professionals continue to make excuses for the former potus let alone an adult who behaves more like a bad child than a leader of the free world,negative
this was just what i needed ty for explaining exactly what they do and how,positive
even though im not updating my phone this year it’s always cool to see what’s coming and what’s new so im excited to see ios 16,positive
honestly i appreciate you and your content technical analysis is good but i find it truly baffling that major crypto youtubers just look mostly at pure ta and completely ignore the bigger narrative of why btc is pumpspumped and why the future outlook will be even rosier than it seems its kinda irresponsible to ignore the fact that each etf launch so far has caused a major dump at the peaks of btc we were already on shaky footing with historically low volume and almost pure whale pumpsnarrowly avoiding a longterm bear market more emphasis should be put into day tradiing as it is less affected by the unpredictable nature of the market i have made over 12 btc from day tradng with wtrade inspects insights and charts they been one step ahead of other analysis,negative
so cute love from pakistan happy day to all of you,positive
i love these types of videos all that pre made and frozen food looks and i can only imagine how good it is thank you mike,positive
these animation styles are pretty unique and beautiful cant wait to try them out,positive
your rps are out of this world amazing i’m still vibing from the trojan war medical muselyre player but as this video shows and as we all know just “plain” gibi excuse the oxymoron isn’t too bad either excuse the understatement thanks for the zs edit follows actually i should not say gibi’s role plays are “out of this world” they are in this world they portray pieces of who we are or want to be or pieces of people we know or want to know or of people we have met or want to meet or of friends or personal assistants we have or want to have and this is just one reason why they are so amazing,positive
magnuss reactions are hilarious he looks genuinely shocked by some of the moves ludwig plays,positive
one of the best thing about dude is that he never takes credit for himself when he achieves something he always respect us the audience and his team and he is always polite in all of his videos we congratulate ourselves on this achievement more to come and everything to come ,positive
dz dobol b,neutral
congrats on two years of exciting development incredibly inspiring,positive
seeing spiderman no way home after “will be worth the wait” hits different now because… it was… it really was…,positive
my favourite writer and the writer that got me into reading literature,positive
your channel is fing awesome bro ive been thinking about studying science or computer science so thats exactly what i needed keep it up d,positive
never disappoints,positive
it always makes me hungry when i watch these kind of videos,neutral
since people have been using fire and cooking food since we were hominids that is such a very long time ago i sincerely doubt we will ever learn how people learned to cook but this is still a super interesting video,positive
the movie is so lovely and now part of my collection,positive
if he buys the club his first job is to get rid and replace people in charge of recruitment at the club get people who are experienced and not just former players in that role,neutral
comparing the switch and the series s is a good way to explain what it is both have a more accessible price but the difference is that series s has a lot more power and features but cannot be used portable in a convenient way it depends what you needwant at that price point,neutral
every minute i spend is my choice how great is this sentence,positive
hes a nice fun guy he told my dad at an event my dad was cooking at that he had never seen so many steaks cooked so perfectly so quickly and its one of his favorite memories we have a signed picture with him and my parents in it d,positive
i play obby creator and its really hard to build obby so respect ,neutral
all president trump had to do was give the fbijustice department all of those documents that they wanted the first time that he got a subpoena and there wouldnt be all of this drama right now once again he creates problems and then blames others when they have to clean up his mess,negative
are they really that hard up for candidates in new york,neutral
i’ve always wanted to make a game and i’ve come up with many ideas for it but i’ve never been committed enough to actually learn game development glad to see you pulling through and learning it keep up the great work also what if for a 2 hit floating sword combo you swing it overhead for the first hit and for the second attack the sword flings out and spins in a circle,positive
dutch makeup tutorial 50 of what she says consists of beauty products having english names,neutral
bro this is genuinly nuts an inspiration to a lot of us the amount you have got done and learned in 2 years is crazy good job,positive
pretty happy with the oneplus 9 camera is killer for sunny days on the beach the oneplus carbon fiber case makes it feel excellent in the hand,positive
at first i thought this was going to be a bad retelling of danis history video but instead it talked about things after that and indepth telling of crab game and muck that was pretty entertaining keep doing what youre doing in a few years you will with no doubt have 1 million if you keep it up,positive
in ww2 when the americans liberated the concentration camp saintcyprien located in france the american troops wanted to feed the newly freed camp prisoners because they have been starving without knowing what would happen if they would feed them heavy food literally seconds after liberating them the soldiers thinking it was the right thing started giving the prisoners apples sandwiches and even chocolates leading to a lot of prisoners dying after that incident the science team gave out an order to not feed the prisoners in the camps and to let the medical staff feed them first it was mostly a slow input of light soup,negative
i used to listen to lofi because i was depressed i got rid of depression but i still listen to lofi because it makes me go to a whole different dimension,neutral
timmy so lets see how fast we can spin this  breaks cutely,positive
2323 hermosa elección 18kissxuno los mortales abian apreciado tan hermosa mujer 2 elecciones 9510 3 culturales 93 🅻🅸🆅🅴 1010 hopi sweeter 1112 sun hotter 0018 joonie cooler 1800 yoongy butter 2323 son unos de los mejores conciertos mañas no se la 1515 las elecciones cinematográficas y artísticas son brillantes referencias culturales europeas realmente interesantes ojalá la cultura europea se representara más a menudo tan bellamente no puedo dejar de decir oh esto es hermoso a lo largo del video luz en serio el que se encargue de la iluminación genial,neutral
i feel very happy to see how you helped the peoples  love from india,positive
definitely play more of this… so if you’ll excuse me i need to go hit the like button,positive
i don’t remember the tutorial world looking like that i just remember the whole thing being the castle with a farm to the right along with the starter house the red stone area and the pond of course,neutral
time crystal just doesnt consume energy like any atom for example perpetual motion machine generates energy from nothing the idea of the time crystal is not that its perpetual motion machine or breaks some physics law but that this is periodic motion without losing energy we knew the possibility of such motion with super fluids and other exotic states for a while but this is the first legit exactly zero energy loss demonstration,neutral
i can’t wait for the new tesla phone when is it going out to market,positive
everyone should become a finance guru no one will be poor,positive
this helped me soo much i was really on the fence but im leaning towards software development just because i have serious doubts that i could present the data in a parsableusable way i like coding so ill stick with that but i also love working with numbers so im hoping i can land a data analyst job somewhere down the line thanks for providing the insight,positive
it looks like zach is living his best life and is happy when eat i have so relatable ,positive
rathsasan is not film its soul of indian cinema every 3 to 5 minutes audience is surprise every scenefighting emotion suspense thriller search and horror,neutral
my crystal is glitche done two trials but this orb wont spawn,neutral
good nice music,positive
i just finished college all these years of schooling have been mostly miserable now i spend a lot of time learning things on youtube for fun and out of curiosity,negative
50 years of weed and never been in trouble with the law never been a slacker at school or work raised a good decent family nothing wrong with weed besides whens the last time you heard of weed related road rage never,neutral
learn more in less time through my 6 hour sat math course for a perfect score use code first100 for a serious discount,positive
hold bannon accountable for disinformation,negative
it still amazes me that in a country where even the most charming of cussing is beeped away to not shock sensitive souls all of this public deceit dangerous rethoric and violence promotion is tolerated put on display and broadcasted enthusiastically,negative
i really love everything that is mentioned in it if you know mitnickcorp they deal with a very interesting topic for me you have actually given me more details than what i had expected this is so helpful and it will be selfish if i didnt share thanks so much and please release more like such,positive
he puts the cube in the strange shape me being annoyed that he put orange to red,negative
wat a tune ,neutral
in this beautiful attempt at explaining what art is made for this video becomes poetry itself thank you so much for this ,positive
watching this because i plan to shift to a cs course from ab psych,neutral
659 discrepo mucho con eso a pesar de que las votaciones ya no sean en twitter se puede seguir influenciando a la gente desde ahí porque siempre habrá gente que mire twitter para ver las opiniones de sus youtubers favoritos sobre el evento,neutral
this is a great idea for people who need help timing and focusing on the sat keep it up everyone,positive
abera pozdro mam koszulkę i bluzę z twojego sklepu poooooooooooooozdro,neutral
oh bugger cant wait for the sequel ,positive
at this point we need an episode of what link eats in a week… because i’m convinced he doesn’t eat anything with flavor or seasonings… like a toddler…,negative
this freaking girl got a 1500 on her freakin psat with no prior practice like wtf i can dream to get that score,negative
i really love how the frog scapes from the snake ,positive
arun this product destroyed the entirety of earth also arun 6 out of 10 fail,negative
i love this song it’s so catchy,positive
thank you mam for your great video which is a best one that helps literature student education level please upload more videos about most important works that every english literature student should know please please please such a great videothanks a lot once again,positive
i always love the school of greatness and this has to be one of the best guests super encouraging and soulfuland with a financial topic what a great guy,positive
loved it as always  i think you guys literally no my favorites,positive
merci beaucoup pour ce moment moi et mon amis assis à côté de moi sommes très satisfaits du divertissement proposé dans cette vidéo bonne continuation dans vos compilation japprécie énormément,neutral
those splatoon joycons are nice,positive
can anyone link me to the discord for this game im looking for more people to play with im low power level and level trying to level myself up solo but its taking a while,neutral
i spent 20 minutes watching a bunch of cute salamanders while learning about them you earned a sub,positive
i love your videos keep up the amazing work,positive
thank you so much sir i appreciate your hardwork for the sake of many students having a hard time to understand their subjects especially physics chemistry mathematics biology and etc may god bless you and your family,positive
your unique visuals really add an additional layer of entertainment and sets a whole vibes to your work always a pleasure listening to your work keep it up dreamhop,positive
me show this to my parents my parents wowyou should work hard like him and become a doctor,positive
free shipping use code ‘free’ checkout,neutral
one of the best thing about dude is that he never takes credit for himself when he achieves something he always respect us the audience and his team and he is always polite in all of his videos we congratulate ourselves on this achievement more to come and everything to come ,positive
jai decouvert ta chaine avant hier je suis completement fan de tes explications force à toi et merci pour tous ce travail,neutral
the amount of work he put into this bypassing and helping me upgrade my grades is unbelivable this is a true masterpiece ,positive
makapagluto nga din ng sinigang ,positive
cool,positive
has anyone mentioned that this bbq sauce looks fantastic will you tell us how you made it guga,positive
dont click this if youre a kid,negative
you will continue to suffer if you have an emotional reaction to everything that is said to you true power is sitting back and observing things with logic true power is restraint if words control you that means everyone else can control you breathe and allow things to pass,neutral
two legends in one movie ,positive
imagine if this was like a spotify podcast i would listen every day ♡,positive
freeing your mind from consumerism is so important were literally trained from young to always want more to never be satisfied to compare ourselves to our neighbors and what they have i was always a natural saver but struggled a bit in not comparing myself to others its still something i work on but over time have gotten better it definitely helped that i realized the image others put forward the majority of the time is financed by debt thats not something im interested in at all i hope more people learn this concept and actively practice it ill definitely talk about it on my channel as well,positive
among a short list watch you every day bro keep up the great work,positive
i love watching these normal things being turned into cool hidden forts keep up the great work must have snacks,positive
awesome video are there any other tech skills being applied to your typical workday outside of sql perhaps excel python etc,positive
soft and drifting but never too far away d,positive
as a person who needs to deal frequently with data at my office my biggest nightmare is not getting required data from the stakeholders,negative
great tips i also tell my students to chill on fridays if you train for a marathon why would you run a full marathon the day before your race same goes for your brain i also like that you mentioned learning from your mistakes the key is to make sure you go back over your practice i tell my students to not write the correct answers and go back and retry the problems they missed to see if they can get the right answer the second time around thanks for the video,positive
really humorous and inspiring great stuff,positive
wow she is so young,positive
man the stuff you do is heart warming keep it up my guy,positive
another tip is to take your time dont force yourself into like 56 classes 4 classes 3 majors one elective would be your best friend,neutral
new odia cover song asijaichi jaldi jaldi link open kariki apana mananka bhala paiba diantu,neutral
when you play it looks so easy when i play it looks like shit,negative
stop premature christmas decorating every single filipino well shit,negative
me encanta que suban video diario lo que siempre quize disfrutaré del tiempo que dure,neutral
it’s unreal how a mix can heal the inner turmoil in most of us this is such a great selection of tracks,positive
congrats on 700k i cant believe how fast youre growing im very proud of you ,positive
can we just take a moment to appreciate how much time and effort he put into these videos its unbelievable and i think they deserve a lot more than that  ,positive
i enjoyed this lesson very much ive taught music for 37 years and i recognize good teaching loved that you told people to take their time this nurturing technique makes me want to cook and learn new recipes thank you for sharing your immense knowledge,positive
i loved that you added volleyball in this compilation more less popular sports need recognition like cricket dodgeball and badminton,positive
this happened on my thanksgiving cruise a few years back it was carnival 2016 fall we picked up immigrants fleeing from cuba,neutral
me encanta él alto estilo que se manda sanvi,positive
i was 5 years old in 1980 and i soo appreciate this playlist gives me goose bumps and i reminice on these great childhood years everytime i hear music from the 80s great job,positive
the marvels • 2023 teaser  ,neutral
thanks a lot for describing such a big comprehensive ai information in such a way that i can easily see and understand the forest of ai especially machine learning,positive
i still remember that song xd,positive
simplemente hermoso,neutral
i love this playlist i use it all the time for gaming d,positive
i only watch asmr when im hungry so im just torturing myself like that,negative
if he was up to something he would have declassified them when he had the power this is as stupid as the ones getting tickled about this raid,negative
i hope one day we can see the whole lofi girls house for now we have the bedroom kitchen porch balcony and different parts of the living room a minecraft map or a virtual world could be great,positive
major gaurav arya have great knowledge about world politics ,positive
thank you dame iris murdoch for everything,positive
“you can afford anything” she says reporter asks “what if i want a yacht then it changes to “you can afford anything within reason”  imagine a counsellor or coach saying “i’ll help you to achieve your goal then you pay them for months and they say “not that goal because that’s impossible we don’t set people up to fail by selling promises that sound goodhowever good luck to this woman for becoming wealthy and if people choose to buy her services and products that’s their choice,neutral
,positive
personally i think adding a way for the seekers to set bananas as traps that would show the location of a hider that triggers it might be cool,positive
gorr was amazing just upset the quote you are not like the other gods ive killed wasnt in the movie idk in the trailer it was just smooth af,positive
i’ve actually been looking for macro pads recently and you just upload the very thing i needed i love that you can customize it to fit your aesthetic truly a must have for any setup,positive
wonderful and fantastic tutorial its really helpful the explanation is so clear thumb up to the tutor,positive
i will say being enlisted in the marines for 5 years was nothing to write home about but having them pay for my 120000 degree with housing allowance while i worked full time once out was absolutely mint,neutral
my prediction math 650680 reading 620650 goal 1300,neutral
hey there brightsiders have you ever managed to solve rubiks cube,neutral
you guys should get a world wide credit for any improvements in the field of cse in upcoming years thank you for giving us these things for free,positive
this is the best video in the series so far straightforward easy to follow and no political stalking horses,positive
yo subtrist is so hilarious especially his face with his glasses and his reaction,positive
man i thought he was gonna explain all my 10 years of medical studies in 9 min he didnt even touch the atom of the galaxy,negative
lewis i cant thank you enough please do bring in more people from the educated elite eg harvard etc they have a lot of knowledge to share many thanks again lewis ,positive
i love this song she has a really good melody,positive
is it possible that the reason why we cant answer the two questions are you a particle at the same time as are you a wave is because we are not asking the question correctly perhaps when we find the singular question that captures both of those questions we will understand that it isnt a duality but something else,neutral
el tráiler de una épica serie se merecía una épica canción como blinding lights espero que éste temazo se escuche en algún episodio ,positive
does anyone have a lovehate relationship with analyzing literature like when the teacher explains the deep meaning of something it makes total sense and logic to get to that point of analytical conclusion but when i try to find a meaning of something it always turns out to be wrong even though there’s technically no correct way to analyze a text perfectly it just doesn’t make sense to me when i would get a 75 on a analysis paper just because the teacher didn’t seeanalyze what i wrote about a certain text,negative
im surprised it only took 22 hours to solve the cubes this project is insane well done good sir,positive
hui das noch um 130uhr rauszuhauen ist ne feine sache  danke hab ich was für den rest der nachtschicht ,positive
i gave my 19 year old son the joshua weismann cookbook for “easter” i’m a mom of grown males i use any excuse to gift my kids things he sends me recipes so i can shop them before he comes out to my house he didn’t really cook before crackin’ your book he then brings the cookbook with him so we can cook meals togethersomething his older brother and i have done since he was four it’s nice  we will be doing some similar combos once he watches this videoguaranteed ,positive
“don’t quit” is definitely one of the biggest pieces of advice for people wanting to break into the field took me a year and a half of that horrible trial and error learning quitting starting again and networking to finally land my da role and i don’t regret a second of that journey,positive
the first game felt like a flash game the second felt like a full release and the third felt like one of those unity games with fun physics overall the thumbnail was not only clickbait but those 3 poor devs were definitely heavily underpaid for their work i dont think i would be happy only giving them so little money for their work and not even giving them credit either,negative
i think this is a classic trend channel that entered in from the top and exited out the bottom ethereum did not do this and made you think it was bullish the price entered the trend from the bottom and exited the bottom big thanks to alice marcella for helping me earn over 27btc by implementing her method and following her guide,positive
other alts raster krita it also kind of supports vector music lmms,neutral
සජි ඔයගෙ තත්තා හිටියනම් ටැයර්එකෙ යවන්නෙ නෙද සජිත් බිත්තර 30 දිපල්ල වැඩිකොලොත් ගන්න එපා,neutral
very useful thank you,positive
if you need to study and you’re scrolling instead here’s your gentle reminder to get back to work you got this,positive
i love how the hosts are not only masters of their craft they also look so happy in the process,positive
this is arguably one of psyquis best beat drops,positive
hey joma the new thing now in data science interviews is modelling questions makes sense really curious if you would do a video on how to prepare for that for many companies that is the makeorbreak portion of the ds interview process,neutral
i love how raw and honest this channel is i feel the genuine help thank you for that,positive
its almost heartening to see some people at the protest connect with him and laugh along with it,positive
cant wait to pkay this on my series s ahhhhhh,positive
the one that annoyed me was the borderlands 1 when to obtain you had to play online with someone from gearbox or with someone who already had the trophy they changed it for the rerelease to playing with three players at once,negative
the mitochondria is the powerhouse of the cell,neutral
a fan for your switch is useless haha heres a dust cover,negative
at some moments i was smiling with him and others i was terrified a wonderful interview thank you for giving so many interesting people a platform to tell their story,positive
lies of p é o único que estou ansioso desses,neutral
i love your maps they are fantastic thank you for putting them together they are super helpful one nitpick what about microbiology this is a very important subject given that unicellular microorganisms vastly outnumber the multicellular organisms most people are familiar with of course i may be biased since i am a microbiologistanyway keep up the great work i am blown away by the breadth of your knowledge and have learned a ton about scientific fields i am less familiar with through your work,positive
i just love coming back to these videos like twice a semester and understanding the jokes a little bit more each time,positive
sweet i would also be interested in business intelligence jobs,positive
this guys humour is a gift to humanity,positive
microsoft is helping developers financially to get their games finished and out to millions of people sony is not doing that at all and people are clocking on to it and shifting to xbox especially when cod is on game pass every time a new one comes out,neutral
she has a lot of potential to become a rapper,positive
why are there so many dislikes it’s a very well edited video and informational,neutral
você é muito criativa parabéns ,positive
gabriel jesus has seriously fit into this squad like a glove two goals and two assist is amazing saka looked a bit quiet today but it’s probably due to his fitness not being up to speed this early on zinchenko did good and marteneli fried fofona who looks like he’s about ti go for 80 millif we get another signing i’ll be happy this team is looking very promising,positive
this dude knows more about running a business at age 19 than anyone i know in business grad school salute daily,positive
definitely play more of this…i may have actually gotten jumpscared when ian turned around to one of the birthday botspartygoers so if you’ll excuse me i need to go hit the like button,neutral
bonne vidéo du coup pour le splatfest vous choisirez quel camp,neutral
its so aesthetic definitely my favourite aspect is the versatility one has when playing if one didnt want to dungeon crawl they could create amazing buildings etc and vice versa,positive
hi ritesh verma first of all i want to say bunch of thanks for helping us with your incredible skills and knowledges i have a quatiosn for you is it possible change sat exam test date and how can we do this i found from my collage board change resigtration but i couldnt change my test date and test center…,positive
exactly what i was looking for thank you,positive
i estimate this most definitely took over a month to make editing on point humor on point good shit,neutral
great news i passed my 2nd interview yesterday and got an offer letter by email today even though i was told it would take a few days or up to a week to hear back this was made possible by watching your videos and how to answer the possible interview questions that would come up in a way that would set me apart from other candidates and employing the star technique when answering some of the questions instead of just giving a closed ended response btw i have already subscribed to your channel many thanks for your valuable advice,positive
its odd every single time im feeling a certain way or need help in eliminating specific negativity you upload the perfect video at the perfect time ive stopped questioning it and just go with it ,positive
love the 13 pro max for photo and video im hoping ios 16 will bring improvements in processing better skin tones generally,positive
for the spinning platform i have an easier solution once you see which way is safe to jump and they put the mask on put your hand on one of the corners of the platform while facing the safe area now when the platform rotates count how many turns it has made by feeling with your free hand the position of your hand on the corner being able to count how many rotations made gives you the idea of where you are and where to jump,neutral
this album is 45 year old today and still an absolute banger,positive
summer in the uk the sun is a deadly lazer winter in the uk not anymore theres a blanket clouds,negative
wow this is my first time actually researching this topic being a computer science student i have got to say this really brightened my mood and brought some light to my daymind regarding my major awesome stuff,positive
tip 1 can’t be stressed enough i spent my first year learning courses on coursera and udemy thinking i’d get into game design once i’m “ready” that day never came no matter what i learned i never felt ready yet then one day i just started working on my project and said i’d learn new things where i needed to honestly doing things this way made me progress faster than any course ever has,positive
i graduated with an english lit degree two years ago at age 51 i had no idea what to expect in my first year i took a scifi class thinking the literature would reflect a star trek type narrative i was so wrong lol same with science etc i learned so much you are absolutely right every professor is different,neutral
90 of the views are mine bc of how much times ive listened to this masterpiece ,positive
lubię twoje filmy,positive
148 even though they might look happy they most certainly arent that hedgehog is living his best life gets to eat all day and gets plenty of attention,positive
one question i have is will ten hag play casemiro when he joins united or will he stick to the 2 greatest midfielders ever played football mctominay and fred,neutral
shes awesome the people behind the animations and editing dont get the recognition they deserve either really high quality stuff,positive
ive replay it many times its really great,positive
“if you are innocent why are you taking the 5th amendment “ trump,negative
okay so not a lot of people know this but apparently ive done some research on this and apparently its the worlds biggest toy in the world so that answers your question it is probably pretty scary to others and some might find it cute but you know what whatever at least you know what it is now,positive
mr organic chemistry tutor thank you for powerful introduction to the old greek alphabet list and their usage in science and engineering,positive
super film,positive
can’t thank him enough my favorite tech guy so honest and reliable,positive
love so much that youre a jojo fan what a relaxing video i love the tapping sounds,positive
i listen to lofi at night it gives me so much peace and takes me back to when i was 13 and fell in love for the first time this innocent love the butterflies in your stomach and the late night giggles on the phone i really miss being this young and stress free i always dreamt about being older having a good job a great man on my side and just being happy with life i am now 23 and life did not come out as i expected however i wouldnt want to miss out on a single day i am still excited for what is about to come hopefully i will find the love i deserve the peace i need and the happiness i want ,positive
i am not totally sure about whether or not i want to be a data scientist the interest towards learning has been kind of gradual for me but for now i can say that my inclination is more on the side of data cleaning data modelling and data visualisation i might probably end up somewhere close to being a data analyst cant imagine beyond that for now checked for all points that you mentioned bang on except for the last one marketing ones own work i am someone who believes strongly in my work speaking for myself rather than otherwise have been trying hard to change this mindset of mine might take a while but will get to it definitely thanks for this informative one helped me clear my mind about certain things see you on the next livestream,neutral
that tactical one just hits home man like its crazy,neutral
 friends channel about customization  mi canal en español  the best channel about crafts,positive
there are some more common usages for greek letters α lowercase alpha pronounced alfa alpha decay in nuclear chemistry β lowercase beta pronounced bayta beeta or veeta beta decay in nuclear chemistry γ uppercase gamma pronounced gamma invertible linear function with a domain within the ndimensional real numbers and a range outside of the ndimensional real numbers γ lowercase gamma gamma decay in nuclear chemistry photons activity coefficients in thermodynamics δ lowercase delta pronounced delta or thelta infinitesimal change for a path function ζ lowercase zeta pronounced zayta or zeeta the riemann zeta function η lowercase eta pronounced ayta or eeta efficiency θ lowercase theta pronounced thayta or theeta temperature difference in a fin used in heat transfer λ uppercase lambda pronounced lamda or lambda lambda baryons in particle physics λ lowercase lambda lagrange multiplier in multivariable calculus μ lowercase mu pronounced myoo or moo dynamic viscosity ν lowercase nu pronounced new kinematic viscosity stoichiometric coefficients ξ uppercase xi pronounced ksai or ksee xi baryons in particle physics ξ lowercase xi extent of reaction π uppercase pi pronounced pie or pee product function π lowercase pi pions in particle physics σ uppercase sigma pronounced sigma sigma baryons in particle physics σ lowercase sigma surface tension population standard deviation τ lowercase tau pronounced taw or tav proper time alternative circle constant φ uppercase phi pronounced fai or fee electric or magnetic flux φ lowercase phi the golden ratio fugacity coefficient χ lowercase chi pronounced khai khee chai or chee the latter two with a german ch chisquared statistics test ψ uppercase psi pronounced sai water potentialosmotic pressure ω uppercase omega pronounced ohmehga omega baryons in particle physics,neutral
fajny odcinek,neutral
graduated 24 years ago when a sat or act was not required now im looking at going to college and have to take the sat or act after 24 years thank you it helps to find a crash course still very nervous but this helps,positive
if you listen to what he says it’s even crazier reduce payments from 10 of income to 5 but it will automatically pay itself off in 20 years so basically it’s going to incentivize colleges to charge more,neutral
some cool improvements here though i still think the gem forms are a little silly would love to just get mega evolution back those were awesome,positive
yep been saying for a while we are in a few years recovery after we crash later this year china’s real estate and banking crisis is about to hit and top it off with europe’s inflation and energy crisis great time to buy soon if you stacked cash,neutral
wow tomorrow is my test and i have been studying all summer this video was more helpful than all my summer studying combined i took a sat prep course at my school also i mean it thank you,positive
na minha cultura a morte não é o fim,positive
i love this video and my daughter loves this video,positive
i have bad social anxiety and anxiety attacks and stuff and started listing to you at night now during the day if me anxiety sneaks up i’m also a recovering addict and these video’s wee brilliant man thank you,positive
915 this father actually died from the fall trying to get his son a ball so sad,negative
really cool that you didnt immediately spoil what the image was gonna be such a cool picture,positive
i’ve always wondered what it’s like for a tech reviewer to be constantly switching phones would love to see a how i set up my phone from a tech reviewer type video or something similar,neutral
for info 1 at 3252 to avoid userwarning x does not have valid feature names we need to train the model with the values of inputdataset ie use xvalues instead of x in modelfitxvalues y 2 4204 joblib is now a seperate py package we now need to import it as import joblib rather than from skilearnexternals anyway thanks mosh for another great tutorial,positive
i respect to everyone who were involved in this seriously the best piece that i ve ever seen on youtube hats off to well all love your videos ,positive
bro i am so glad i discovered your channel these videos are gem not only entertaining but they also highly motivate me to start with unreal engine thanks,positive
المختصر المفيد فعلا  شكرا ليكي ي نوررر,positive
a population of mass psychosis,negative
thanks a lot sir im struggling in making a decision upon data science ai and cybersecurity im currently in network engineering field i initially thought of doing a masters in cybersecurity or data science as i felt that ai would conquer the cybersecurity and data in future im searching for an explaination you explained very well sir could you please tell whether there would be opportunities for those who have switched the carrier to ai field much merits to you sir from sri lanka ,positive
for people complaining on the fake slide it was absolutely legal at the time of the play and was a glaringly awful loophole in the rules it was changed as a direct result of that play,negative
this is so funny make more lol if u can,positive
i remember i was in an argument with a friend if mine and i crossed my arms she instantly called me out on it and said if im being open and honest then why did i cross my arms thats a defensive stance later i found out that this was meant and a self sooth which i find more realistic that situation was stressful for me so crossing my arms made sense i do that when im anxious or upset,neutral
we need this on spotify,positive
wow most of your games can be combined into one huge game just imagine a bunny shooting while on top on a plane,positive
próxima aventura 100 dias como um gato no meio de explosão nuclear,neutral
best group of hosts ever makes it a delight every time and howell is outstanding,positive
i’ve done some sql database management in a gui before but learning to do it through a terminal has been awesome i would love to see a part two going over primary and foreign keys and database relationships the way you format your videos is great for learning and i love it thank you so much for the content you put out here’s hoping for a part 2,positive
i love that quote about literature being forced critical thinking that cannot be googled i hope this is where the world is going soon into a place of books and curious reading rather than simply googling and having things fed to you,positive
never say ill do it later when it comes to assignments and projects ill write some more tips later,neutral
if im thinking correctly ever since they opened the backrooms random holes have been appearing around the world this kid and the car driver happend to stumble upon them,neutral
awesome,positive
chip fabrication requires a lot of water arizona ok good thinking not,neutral
no cap airrack is my favourite ever channel in the world never have i seen a youtube more funny dedicated and willing to do anything and everything just to make his subscribers happy thanks you for all of your videos airrack we love you,positive
i agree that the show was average but the dead island 2 reveal made my day dead island and dead island riptide are the most addictive zombie games i have played i played both of them all the way to the end,positive
pixel 7 might be the one for me i want a somewhat compact phone that doesn’t feel like a brick,positive
i watched it atleast 8 to 10 times literally it was fantastic hats off to iman vellani and marvel,positive
this introduction is really clear thank you max for your hard work well done,positive
yan yung request ko na seafoods mukbang yummy,positive
not to mention he could overthrow an not really evil professor,neutral
i think the point gotham is making especially with the ruy lopez sicilian is that openings of that caliber require such precision and accurate play that unless youre willing to really spend a lot of time with minute details and study youre going to play them wrong even if you win games with them itll be in spite of your opening not because of it generally speaking hes clearly talking about beginner intermediate caliber players chess purists can relax,neutral
12709 ehh this line was pretty dumb the game engine unity has nothing to do with how the game feels when controlling my apologies for this one,negative
heres a handy stepbystep guide for you to better navigate the tutorial stepbystep 0000 introduction 0306 step 1 make the daisy 0447 step 2 create the white cross 0632 how to hold the cube 0810 step 3 solve the bottom layer 1220 step 4 solve the second layer 1457 step 5 create the yellow cross 1506 cube notation 1735 step 6 solve the yellow face 1910 step 7 position the corners 2146 step 8 position the edges and check out the printable text version at wiredcom,neutral
im from md and can confirm our love of blue crabs albeit most people i know would rather get a dozen steamed crabs and pick it themselves than get a crabcake just because picking crabs on the bay is a fun nostalgic activity i suppose crab cakes are usually preferred by touristspeople who want to stay cleancivilized meals haha seriously though if you come to md in the summer go to cantlers or mikes crab house near the bay bridge you wont be dissapointed,positive
lol they kicked you for fail rp even tho the cop was also fail rping ,negative
the food looks delicious i really want some but im not throwing my life away for that,positive
what is the best quality of humans the ability to love what is the best quality of ai the ability to think logically these two things are sometimes at odds with each other which the ai most likely figured out which is why it immediately tried to justify it by mixing them both together one cannot simply be compassionate and be logical at the same time most of the time we sacrifice a lot in the name of love which logically we shouldnt as such an ai who doesnt understand love or attachment is an which does not care for either and will willingly do what is logical even if it leads to suffering in order to achieve an objective in other words we have a psychopathic ai,negative
хочу тоже все это скушать,positive
this man is single handedly about to get me a 1500 on the sat,neutral
myyy man i been listening to this guy since before he even had his own channel and his shit was posted on some account with a chinese profile picture feels hella good to see a rapper you’ve been listening to blow up so fast,positive
huge thank you to ali for making this trip possible follow him on ig alinhamdani get early access to videos and be the first to comment » follow on instagram for more fun food videos besteverfoodreviewshow,positive
putin is the greatest gift to nato since the end of the cold war now thats funny,positive
this video is educational art its much more stimulating than my physiology teachers monotone powerpoint lectures thank you so much,positive
im a junior whos trying to get a 1470 on the sat this year i took it last year and got a 930 i have to study like hell,negative
a lot of these socalled journalists should take notes on how to report the news truthfully from legendary journalists like sam donaldson he knows how to do news,neutral
කට හොද නැති උනාමත් ඔම වෙන්ව,neutral
did he even once speak about cast politics or any other garbage he is throwing pure facts and they are speechless,negative
thank you so much for all of your help with everything i am taking biochemistry and genetics right now praying to find more videos that you can help me out with these classes love the way you teach,positive
lets appreciate what he does and how far hes come he supports his community and does a lot for us thank you for your content and thanks for being here,positive
